CITY;CODE_INSEE;RESULT;POPULATION_TOTAL;RATE_SEX_WOMEN;RATE_SEX_MEN;RATE_SPC_FARMERS;RATE_SPC_BUSINESS;RATE_SPC_INACTIVES;RATE_SPC_EXECUTIVES;RATE_SPC_EMPLOYEES;RATE_SPC_WORKERS;RATE_SPC_INTERMEDIATES;RATE_SPC_RETIRED;RATE_FAMILY_CHILDREN;RATE_FAMILY_CHILDLESS;RATE_FAMILY_SINGLE_PARENT;RATE_ONE_WOMAN;RATE_ONE_MAN;RATE_FAMILY;Ménage sans famille à plusieurs personnes ;RATE_ONE_PERSON;RATE_AGE_80+;De 15 à 24 ans ;RATE_AGE_25_39;RATE_AGE_40_54;RATE_AGE_55_64;RATE_AGE_65_79;RATE_SINGLE;RATE_DIVORCED;RATE_LIVEIN_PARTNER;RATE_MARRIED;RATE_CIVIL_PARTNER;RATE_WIDOWED;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimés;pct_abstention;pct_blancs;pct_nuls
Savigny-sur-Clairis;89380;DROITE;363.932403;56.29985876323646;43.70014123676354;2.550204098978396;5.068496250841795;2.5994137286307595;0.0;8.93530027618855;16.651386315220314;6.401360038726936;57.793839040485814;39.060542789865295;36.57934327985629;7.062058444957977;10.090532389334951;7.207523095985493;82.70194451467955;0.0;17.298055210544142;25.00395562460387;8.113708786347509;15.035335785073677;15.875507220598022;16.009478270317576;19.96201405668339;14.611578635453338;5.714208288747418;10.962895528490572;40.06739764920683;6.9309001170048585;21.713019781096975;369.0;63.0;306.0;1.0;3.0;302.0;17.07;0.33;0.98
Seignelay;89382;DROITE;1434.333163;53.8752700508035;46.124729869814956;0.3932684805924052;2.369658918175243;8.845700224677987;5.887435997332056;16.544122383100955;13.008060324297743;20.09027518378785;32.86147840865423;42.00726655024708;27.05543384274383;10.388335837424961;11.495135945622698;8.360098831515339;79.45103616069706;0.6937290621648967;19.855234777138033;7.343575192394149;10.010147645123608;18.644379914016127;24.760971657064495;16.52697722000664;22.71394837139499;22.974079782740116;8.436000320577204;13.080027164524;39.05557276339779;8.242405848630293;8.21191420047496;1145.0;276.0;869.0;22.0;5.0;842.0;24.1;2.53;0.58
Sementron;89383;DROITE;104.0;47.619047167713234;52.380951779173216;4.761904611459969;0.0;9.523809222919938;14.285713834379907;14.285713834379907;4.761904611459969;0.0;52.380951779173216;47.826086538461546;43.47826057692308;0.0;4.347825961538462;4.347825961538462;91.30434807692308;0.0;8.695651923076923;14.285714132933395;7.142857066466697;10.204081217962067;22.448979962876045;24.48979642036171;21.42857119940009;14.285714132933395;5.102040608981033;21.42857119940009;50.000000534733125;6.122449372456989;3.0612241514953697;94.0;21.0;73.0;1.0;0.0;72.0;22.34;1.37;0.0
Senan;89384;DROITE;680.0;53.44827586206896;46.55172413793103;3.4482758620689653;4.310344827586207;10.344827586206897;8.620689655172415;15.517241379310345;18.103448275862068;12.931034482758621;26.72413793103448;36.76470588235294;33.82352941176471;14.705882352941178;7.352941176470589;7.352941176470589;85.29411764705883;0.0;14.705882352941178;7.118644067796611;11.864406779661017;15.423728813559324;25.423728813559322;15.084745762711865;25.08474576271186;20.0;6.440677966101695;14.915254237288137;46.94915254237288;5.084745762711865;6.610169491525424;578.0;130.0;448.0;1.0;8.0;439.0;22.49;0.22;1.79
Sennevoy-le-Bas;89385;DROITE;77.0;38.46153896103896;61.53846103896103;0.0;0.0;0.0;0.0;7.692307792207792;23.07692337662338;7.692307792207792;61.53846103896103;23.07692337662338;46.15384675324676;0.0;7.692307792207792;23.07692337662338;69.23076883116883;0.0;30.76923116883117;12.0;5.333333333333334;2.666666666666667;21.333333333333336;16.0;42.66666666666667;21.333333333333336;6.666666666666667;8.0;54.666666666666664;0.0;9.333333333333334;76.0;15.0;61.0;2.0;2.0;57.0;19.74;3.28;3.28
Sennevoy-le-Haut;89386;DROITE;121.0;50.0;50.0;0.0;0.0;0.0;0.0;5.555556024895419;50.0;16.666667018671568;27.777778012447712;39.1304347107438;34.78260909090909;17.391304132231404;4.347826446280992;4.347826446280992;91.3043479338843;0.0;8.695652066115702;9.782608585316128;11.956521717063225;17.39130403888516;15.217390907138057;17.39130403888516;28.26086969762065;22.82608737579872;2.1739131317470983;15.217390907138057;45.6521737365058;7.6086954535690285;6.521739395241295;76.0;12.0;64.0;0.0;1.0;63.0;15.79;0.0;1.56
Sens;89387;DROITE;26974.014341;54.071595321703384;45.92840467829661;0.18743381331957945;2.4858300496050476;18.60361666160863;6.547648032573633;15.129939253751271;15.648360992297237;10.743060383003012;30.65411081840686;38.38172146021105;20.814081556508356;15.898900559570961;13.035461761638722;9.603069047319151;75.09470357629036;2.266765611044501;22.638530808957874;9.226726315014416;14.256809347229376;21.239388525056892;22.544898417314073;14.101969493322276;18.63020790206297;32.31061407214555;9.244055653816453;9.514833948413434;38.21330677915029;2.793450877773686;7.923738673244096;15757.0;5824.0;9933.0;124.0;58.0;9751.0;36.96;1.25;0.58
Sépeaux-Saint Romain;89388;DROITE;489.0;46.47895309064115;53.52104690935885;5.710830766288458;3.655834631686651;11.15515910362534;6.825906195929132;16.752235705567607;12.774882413947363;9.386581321871628;33.73856986108382;36.29038588957055;30.99259243353783;11.0757163599182;10.251144580777096;11.39016053169734;78.35869488752556;0.0;21.641305112474438;10.184287956809907;8.728622450677848;13.989069412896596;24.17559601128147;21.25655698363107;21.66586695060904;19.81154603492275;7.810204704002787;14.529943991753466;44.20192826982729;5.295105993592129;8.35127077180751;438.0;130.0;308.0;2.0;1.0;305.0;29.68;0.65;0.32
Serbonnes;89390;DROITE;690.000747;49.36202030139078;50.637979698609215;1.7574331625611352;4.453863853176228;13.8544104577906;2.5333258145469917;18.62027962585956;9.917902144883714;18.282714613398028;30.58007014023918;50.43807336631767;25.160589717448524;12.569294653241874;5.586793661833528;4.966038826621733;88.16795788193545;1.2792094846819058;10.552832633382641;4.275613017605392;13.322949200040867;22.66765991975241;25.47580951580748;15.908791849665867;18.34917631316088;22.16990161128632;7.109522974654833;14.812706674503149;40.116995753176546;10.202329094486693;5.588544259826653;452.0;70.0;382.0;10.0;1.0;371.0;15.49;2.62;0.26
Sergines;89391;DROITE;1172.011676;55.58456515450497;44.415434845495035;1.969941990937388;4.5218889729916985;12.679560979118069;4.004463520057526;13.703213296316056;9.206274388723548;15.70533652849752;38.209320423707574;47.98146874434381;26.93918878671649;11.895293950979374;7.416027227360147;5.768021205276798;86.81595148203967;0.0;13.184048517960326;9.653113092334559;10.195001239126722;19.30739015772659;23.389442886448762;16.264338187292694;21.190714437070675;21.82660996645601;5.987315156828698;12.795248367263005;45.30530646371552;5.614247879100736;8.471272264613566;923.0;193.0;730.0;15.0;3.0;712.0;20.91;2.05;0.41
Sermizelles;89392;DROITE;249.0;51.39958789069169;48.60041210930831;0.0;2.5437577815493073;8.139379904510061;5.426253434524483;24.173906037162794;8.228247675312527;10.25835000868238;41.23010565281177;31.188196385542167;30.84506064257028;10.806462248995983;11.376921686746988;11.376921686746988;72.83971927710844;4.4064373493975895;22.753843775100403;3.562999443435201;6.5958235474058196;16.589219333525772;25.219898271120183;20.317632570943715;27.714427312524247;21.716320851301408;10.674757563067303;13.675790074969285;43.961886432618506;2.828439183364968;7.142806373633477;198.0;30.0;168.0;3.0;0.0;165.0;15.15;1.79;0.0
Serrigny;89393;DROITE;115.0;44.99999988695652;55.00000011304348;0.0;5.000000113043479;15.000000339130434;5.000000113043479;15.000000339130434;15.000000339130434;10.000000226086957;34.99999966086956;61.53846173913043;23.07692347826087;7.692307826086957;3.8461539130434783;3.8461539130434783;92.30769217391305;0.0;7.692307826086957;3.4482762791018304;8.045977251604084;11.494252431255635;36.781608879468315;14.942528710357466;25.287356448212677;17.24137919660859;4.5977009725022535;10.344827737855212;63.21839112053169;0.0;4.5977009725022535;98.0;19.0;79.0;0.0;1.0;78.0;19.39;0.0;1.27
Les Sièges;89395;DROITE;427.0;51.97486568531977;48.025134314680216;1.3236572293606625;6.68372564089303;14.434894183693206;2.647660605473591;15.972637613417692;10.762957508702415;22.634430643363753;25.54003657509564;48.636106088992975;28.527606088992975;7.131901405152225;7.248178220140515;8.456207962529273;84.29561381733022;0.0;15.704386182669788;8.479241909507323;9.059381131887976;20.69602285269974;22.95163365211023;22.386140555089458;16.427579620943035;23.32206599123722;4.659706905891288;13.763651934432234;43.554252283996576;6.693956196055291;8.006366688387397;328.0;75.0;253.0;6.0;1.0;246.0;22.87;2.37;0.4
Sommecaise;89397;DROITE;387.0;42.85714294386144;57.14285705613856;1.5873016692024688;7.936508042497311;9.52380940818475;7.936508042497311;7.936508042497311;25.39682549317937;12.698412746589685;26.98412685886681;45.945945994832044;32.43243255813953;2.7027025839793284;2.7027025839793284;16.216216279069766;81.0810811369509;0.0;18.918918863049097;4.416403785488959;9.46372239747634;19.873817034700316;30.914826498422716;14.195583596214512;21.13564668769716;23.974763406940063;6.309148264984227;15.457413249211358;38.170347003154575;11.35646687697161;4.73186119873817;301.0;82.0;219.0;1.0;2.0;216.0;27.24;0.46;0.91
Sormery;89398;DROITE;386.0;54.729565844981344;45.27043415501865;4.887718789949505;5.338465011325002;9.245290475122909;3.45607924242241;14.254185316614107;12.596931483979064;8.7869309724074;41.43439902139313;44.843637564766844;35.465792746114;5.506629533678757;10.31559274611399;3.8683474093264247;85.81605984455959;0.0;14.183940155440414;9.105054735093908;7.938710939753742;16.971386481175895;22.91715803909048;18.833015879895733;24.23467392499025;18.29812861998544;4.995869255758543;14.64645217466298;50.394786039171215;3.101519926947848;8.563243983473983;319.0;85.0;234.0;0.0;2.0;232.0;26.65;0.0;0.85
Sougères-en-Puisaye;89400;DROITE;298.0;36.80103711862359;63.198962881376396;2.0377612038677158;6.113371129360717;12.307106194073441;4.088916019729052;8.218366718786383;16.396462065980625;6.140246625568955;44.69777041986482;33.01157516778523;25.377969127516774;10.971902684563759;5.402625838926174;21.610503355704697;69.3614466442953;3.625424161073825;27.013129194630874;10.970605318352323;8.748868631525726;13.4513235828394;18.184481802549275;22.406431425417406;26.238289239315872;24.419770791467073;7.423291117635938;7.123411735898552;46.94154964534917;4.327749757417189;9.764226952232077;257.0;53.0;204.0;1.0;0.0;203.0;20.62;0.49;0.0
Soumaintrain;89402;DROITE;212.0;47.22222225279525;52.77777774720476;8.333333241614255;5.5555554944095045;8.333333241614255;0.0;5.5555554944095045;11.111110988819009;11.111110988819009;50.0;45.23809528301887;38.09523820754717;4.761904716981133;4.761904716981133;7.142857075471698;88.09523820754718;0.0;11.904761792452831;7.0588235294117645;8.235294117647058;14.705882352941178;21.176470588235293;18.823529411764707;30.0;18.235294117647058;4.705882352941177;14.117647058823529;54.70588235294118;2.3529411764705883;5.88235294117647;169.0;40.0;129.0;2.0;2.0;125.0;23.67;1.55;1.55
Stigny;89403;CENTRE;88.0;50.000000603693195;50.000000603693195;0.0;6.250000528231538;6.250000528231538;12.499999849076705;6.250000528231538;6.250000528231538;24.99999969815341;37.50000075461649;17.647059090909092;11.764705681818182;35.294118181818185;11.764705681818182;23.529411363636363;64.70588181818182;0.0;35.294118181818185;14.457831839130893;9.638553747080328;9.638553747080328;18.072289494286014;25.30120480459626;22.89156636782618;31.32530089652147;14.457831839130893;6.0240960919252045;37.34939698844667;2.409638436770082;8.433734528695288;95.0;18.0;77.0;0.0;0.0;77.0;18.95;0.0;0.0
Les Hauts de Forterre;89405;DROITE;481.0;46.12743318669394;53.87256681330606;1.0143527777382209;5.7561942274960645;10.067793159681694;4.258975773496641;19.807763600279234;24.075194305115104;8.722140566189726;26.297585355476354;40.52722286902287;22.198193555093557;17.492416216216213;8.991894386694387;10.790273180873182;80.21783264033265;0.0;19.782167359667362;5.626355629349808;10.117045153747137;15.201844142435677;27.125116123193504;18.163184990596292;23.766453960677577;27.44335490951829;5.070470679207004;16.201479866823934;33.155468348370235;8.442141552570144;9.68708464351039;409.0;114.0;295.0;3.0;3.0;289.0;27.87;1.02;1.02
Tanlay;89407;DROITE;822.022448;59.498330558461575;40.5016693138254;0.0;4.1246771178722;7.294585914790113;5.025512871328847;12.264477341716335;14.304527872341177;11.188154966297583;45.798063787940734;30.428827534889898;32.52677060712094;14.786822950606332;14.838386019356006;7.419193009678003;77.74242109261716;0.0;22.257579029034012;19.121680839157005;7.316546902054606;9.747735464234916;20.813683785967612;18.55487555882354;24.445477324207975;17.061593745626002;7.389520215178043;11.750138498993831;41.77576288449949;4.616244913730859;17.40673986752611;775.0;172.0;603.0;8.0;1.0;594.0;22.19;1.33;0.17
Tannerre-en-Puisaye;89408;DROITE;271.0;41.91617462670555;58.08382494315764;4.470797809086061;4.3738238930216005;4.382428349980618;2.336770324392759;17.411132851086297;15.576448763396645;8.469164304290727;42.97943413488212;26.4206332103321;26.84770332103321;17.009663837638378;4.009314022140221;18.04191328413284;70.278;7.670772324723248;22.051227675276753;5.507241126203422;8.253627325338593;17.631719563069336;21.687101463471013;19.076693192394654;27.843616919690444;22.841466118529308;9.257022787918629;11.983700550118215;41.6924874826897;5.7015160935090305;8.523807377067657;238.0;46.0;192.0;4.0;2.0;186.0;19.33;2.08;1.04
Tharoiseau;89409;DROITE;62.0;44.44444444444445;55.55555555555556;0.0;0.0;11.111111111111112;11.111111111111112;0.0;22.222222222222225;0.0;55.55555555555556;30.000000000000004;40.0;0.0;10.0;20.0;70.0;0.0;30.000000000000004;9.433961948919944;3.773585150840044;15.094340603360177;26.415094199519974;15.094340603360177;30.188679350360026;20.754717401440075;11.320755452520132;18.867923897839887;43.396226450120004;0.0;5.660376798079899;69.0;21.0;48.0;0.0;0.0;48.0;30.43;0.0;0.0
Tharot;89410;DROITE;111.0;47.05882364786933;52.94117635213068;0.0;0.0;11.764706415411954;0.0;17.64705911967331;29.411764528196016;5.882352704261354;35.29411823934662;36.842105405405405;42.10526306306306;10.526316216216216;5.263157657657658;5.263157657657658;89.47368378378377;0.0;10.526316216216216;3.370786422225786;8.988764494427516;21.34831435834269;26.966292430544414;17.977527936116903;21.34831435834269;16.85393211112893;4.494382247213758;15.730337338879089;49.43820156113695;6.741572844451572;6.741572844451572;92.0;14.0;78.0;1.0;1.0;76.0;15.22;1.28;1.28
Les Vallées de la Vanne;89411;DROITE;1007.872326;53.02597091916177;46.97402919818512;0.0;3.468088763586193;7.234114240156937;5.932694750098573;20.8257407988594;14.36753651703496;14.192133074583909;33.97969185568003;43.57483767244542;35.725672757483764;6.733876627941067;7.306376422920059;5.6202895484601285;86.03438695865134;1.0389470699684633;12.926665872161273;5.783967487060383;8.210233524796056;23.184762514270325;22.10855179046377;18.521295739590872;22.1911889438186;17.127752446839022;3.954907554845137;15.876856503932373;49.94584770579772;6.449952565153058;6.644683343547977;801.0;168.0;633.0;12.0;5.0;616.0;20.97;1.9;0.79
Thizy;89412;DROITE;123.099006;59.74756546268652;40.25243453731349;0.0;0.0;3.3693952536842513;6.738790507368503;6.738790507368503;3.3693952536842513;20.21637217901975;59.56725498504627;58.33333292715621;24.999999593822874;0.0;4.166666463578106;12.50000020308856;83.33333333333333;0.0;16.666666666666668;35.58396581794203;7.72465496273969;14.809247730916358;16.736752527341462;10.299540166463856;14.84583944302941;23.221533919436194;5.804468379050634;6.437212360877605;31.571614002833986;3.862327805586251;29.10284418064814;111.0;16.0;95.0;3.0;1.0;91.0;14.41;3.16;1.05
Thorey;89413;DROITE;43.0;33.33333255813953;66.66666744186045;16.666667441860465;0.0;0.0;0.0;16.666667441860465;0.0;0.0;66.66666744186045;0.0;66.66666744186045;0.0;0.0;33.33333255813953;66.66666744186045;0.0;33.33333255813953;5.555554995693373;2.7777774978466865;13.888890008613256;16.66666750645994;13.888890008613256;47.22222250215332;16.66666750645994;5.555554995693373;5.555554995693373;52.77777749784669;5.555554995693373;13.888890008613256;40.0;6.0;34.0;0.0;0.0;34.0;15.0;0.0;0.0
Thorigny-sur-Oreuse;89414;DROITE;1392.999592;48.488274696967856;51.51172530303215;1.67198277716279;1.7886499841332157;7.207560241039257;6.009422045387313;15.497383071927814;19.932736943726713;8.920911733290122;38.971353285219735;43.03901576447842;30.999233128275034;5.639554200242723;9.301465466617309;9.633660610576834;79.67780302120863;1.3870709015972202;18.935126077194145;9.920499373239082;9.68388721516808;18.173853727929274;23.419057790262915;16.179642574752503;22.623059318648146;21.177999177065583;6.131645943636639;14.458868451279875;42.46751226632483;5.937314073553909;9.826660088139166;1133.0;262.0;871.0;10.0;3.0;858.0;23.12;1.15;0.34
Tissey;89417;DROITE;113.0;41.17647023609027;58.82352976390973;11.764705952781945;0.0;0.0;5.882352377744434;17.64705833052638;11.764705952781945;17.64705833052638;35.294117858345835;52.17391327433628;34.78260884955752;0.0;0.0;13.043477876106193;86.95652212389379;0.0;13.043477876106193;3.3333336191412664;9.99999978564405;14.444444253905822;24.44444403954987;21.111111492188353;26.666666809570632;16.666667023926582;4.444444468261772;9.99999978564405;47.777778301758985;14.444444253905822;6.666666166502784;99.0;17.0;82.0;3.0;1.0;78.0;17.17;3.66;1.22
Tonnerre;89418;DROITE;3967.418078;52.028331521213445;47.971668478786555;0.2825558327852334;2.503194047529798;16.814570383780328;3.7576014122150974;17.62676864907374;17.64912808673718;7.004314579797266;34.36186700808136;30.8937673797634;23.542205425218107;17.804462224865627;13.661977219029046;12.115345636633961;72.24043502984713;1.9822421396951653;25.7773228304577;10.932047079074298;11.588034754450813;17.453805398260208;21.16538613512685;17.86387738832754;20.996849244760295;32.21890307703229;9.613296862488042;11.742433624049657;33.84264562757299;1.8539372660610014;10.728783542796027;2561.0;810.0;1751.0;25.0;14.0;1712.0;31.63;1.43;0.8
Toucy;89419;DROITE;2495.971136;55.087755069498726;44.91224488506826;1.108648247959092;5.213224521610236;10.976897889263435;3.3970728235888306;12.986061340400635;14.049818898309693;8.812431140885263;43.45584513798282;29.08066381581746;26.09213085867993;16.68619364194442;14.521359993804031;10.786337755149425;71.85898827637725;2.833313974669297;25.307697748953455;12.102838846742788;10.128753243273874;16.74218819891183;19.85006368778801;15.408070296728585;25.768085681382104;27.935702914607536;8.473464958443467;12.203731763832808;32.712984325405166;6.072465623167456;12.601650414543586;1830.0;439.0;1391.0;15.0;10.0;1366.0;23.99;1.08;0.72
Treigny-Perreuse-Sainte-Colombe;89420;DROITE;1049.0;49.47529991623834;50.52469997791873;3.1572294338026925;3.683434339436474;12.111742078338505;4.735844150704038;11.576507923943206;6.840663773239165;6.840663773239165;51.053914633139684;33.64928913250715;39.336492850333656;5.687203813155387;9.952606673021926;10.426540324118209;78.67298579599618;0.9478673021925643;20.37914690181125;10.436634717784878;8.732694355697552;12.566560170394037;20.766773162939298;19.382321618743344;28.115015974440894;23.109691160809373;6.17678381256656;13.525026624068156;44.19595314164005;3.727369542066028;9.26517571884984;866.0;174.0;692.0;5.0;7.0;680.0;20.09;0.72;1.01
Trichey;89422;DROITE;43.0;50.0;50.0;12.5;0.0;0.0;50.0;12.5;12.5;12.5;0.0;0.0;75.0;0.0;12.5;12.5;75.0;0.0;25.0;10.256410256410255;10.256410256410255;15.384615384615385;28.205128205128204;15.384615384615385;20.51282051282051;25.64102564102564;2.564102564102564;20.51282051282051;38.46153846153847;10.256410256410255;2.564102564102564;38.0;6.0;32.0;0.0;0.0;32.0;15.79;0.0;0.0
Tronchoy;89423;DROITE;123.0;68.18181818181817;31.818181818181817;0.0;0.0;13.636363636363635;4.545454545454546;18.181818181818183;9.090909090909092;22.727272727272727;31.818181818181817;29.166666666666668;16.666666666666664;16.666666666666664;20.833333333333336;8.333333333333332;62.5;8.333333333333332;29.166666666666668;14.814814878383354;8.333333047274918;9.259259513533408;15.740740486466596;19.444444635150056;32.40740743919168;25.0;7.407407439191677;3.703703290508215;42.59259256080833;9.259259513533408;12.03703719595838;126.0;29.0;97.0;2.0;0.0;95.0;23.02;2.06;0.0
Trucy-sur-Yonne;89424;DROITE;133.0;45.45454545454545;54.54545454545454;0.0;0.0;13.636363636363635;4.545454545454546;18.181818181818183;13.636363636363635;31.818181818181817;18.181818181818183;53.57142857142857;21.428571428571427;7.142857142857142;3.571428571428571;14.285714285714285;82.14285714285714;0.0;17.857142857142858;8.849557435330043;9.734512911380179;23.00884951018002;27.433628673649824;15.044247550900117;15.929203918559812;20.353982190420055;3.5398227958101054;15.929203918559812;38.053097061080145;7.079646483229769;15.044247550900117;119.0;25.0;94.0;2.0;0.0;92.0;21.01;2.13;0.0
Turny;89425;DROITE;642.995187;49.750008337731565;50.249991662268435;0.0;1.8004842763422746;12.440600815131894;7.120065831888272;6.590808994355786;22.584987002469912;7.490196185186882;41.972856894624975;37.8692962129435;33.93453036842094;10.410305139655733;6.64502314540653;9.598366713746492;82.21413156549802;1.542478575348963;16.24338970363086;6.485517546601284;9.865411795790422;13.099668780463034;21.258977858818263;19.7650814126412;29.5253426056858;21.896099968202996;4.979567518456694;14.605630940511736;47.271143154213426;4.000674683733392;7.246883734881757;519.0;108.0;411.0;3.0;5.0;403.0;20.81;0.73;1.22
Val-de-Mercy;89426;DROITE;348.017596;52.53443281278803;47.46556718721197;2.0973594738281576;0.0;9.25507823714314;7.157718442877399;12.091898063831524;23.58023303349006;5.0940148488725345;40.72369789995719;45.52352232212994;34.426307283612175;7.522950937227897;6.26360972851499;6.26360972851499;87.47278054297001;0.0;12.52721916968819;8.892237849644822;12.526128037228364;19.619400450075524;26.40838517003757;14.55182501697156;18.002023160568072;22.7643379786977;6.17873479772956;10.579209038569875;44.404311162895404;8.179204576504366;7.8942027610771754;273.0;53.0;220.0;1.0;3.0;216.0;19.41;0.45;1.36
Vallan;89427;DROITE;675.0;49.50723466851571;50.49276533148429;0.8635011743368759;4.405552643002961;9.691597995026369;3.4546868019896677;13.164661136143451;13.130351184629085;21.81699851345019;33.472650375394394;44.4556242962963;31.97661940740741;2.906965333333333;10.686616;9.974174962962962;79.33920903703704;0.0;20.660790962962963;6.751091027564563;8.96419883523389;24.135496796846667;23.10784575939896;16.883821715349942;20.157545689017798;22.114034138588803;6.874415269072896;14.114239164531083;41.41327791577095;9.123972819879086;6.360060692157191;479.0;74.0;405.0;3.0;3.0;399.0;15.45;0.74;0.74
Vallery;89428;DROITE;578.000273;45.060321141413986;54.93967885858601;2.1821888346588434;7.653457319430773;8.729527673790251;9.835450022162696;7.6528788038221105;9.835452544759828;15.335410947133141;38.77563385424235;39.10791561165923;38.22109769141926;9.75974175707699;5.533390639073279;7.377854300771239;87.08875506015549;0.0;12.911244939844519;6.247741368225006;9.63789389361131;18.413915649220456;22.888345288439336;21.271116459542444;21.540987340961454;19.751505644355184;6.701280070690392;14.056285674100952;48.9607365346743;4.225134489547353;6.3050575866318255;409.0;87.0;322.0;2.0;9.0;311.0;21.27;0.62;2.8
Vassy-sous-Pisy;89431;DROITE;62.0;59.99999961290323;40.000000387096776;10.000000580645159;0.0;10.000000580645159;10.000000580645159;10.000000580645159;0.0;0.0;59.99999961290323;33.33333387096774;33.33333387096774;0.0;25.0;8.333333870967742;66.66666612903227;0.0;33.33333387096774;9.433962264150944;3.7735849056603774;9.433962264150944;30.18867924528302;24.528301886792452;22.641509433962266;15.09433962264151;13.20754716981132;11.320754716981133;43.39622641509434;7.547169811320755;9.433962264150944;72.0;14.0;58.0;0.0;0.0;58.0;19.44;0.0;0.0
Vaudeurs;89432;DROITE;471.0;52.828635313484455;47.171364686515545;0.0;5.529113000799374;6.863399468611001;7.006780004852386;9.627863809797269;17.9691143448903;15.157880482883765;37.845848888165904;48.898958174097665;32.361360721868365;2.3190420382165606;10.556125053078556;5.864514012738853;83.57936093418259;0.0;16.42063906581741;5.865563164614438;8.154856619673636;25.107136563781225;23.679073038410596;13.565353574019648;23.628017039500453;17.93392721848083;3.074834391941135;15.041561160203527;50.95374267588989;5.717266185444438;7.2786681038708885;383.0;79.0;304.0;2.0;1.0;301.0;20.63;0.66;0.33
Vault-de-Lugny;89433;DROITE;266.003064;50.3589664341073;49.6410335658927;0.0;2.1819249005802845;4.370406949863831;8.98012499608907;17.351787837738296;6.429398359216211;18.49217700594479;42.19417995056751;25.043019805215476;42.87738542740996;9.43300412509534;14.41146670400759;8.235123938271629;77.35340935772078;0.0;22.646590642279218;11.22472972099811;6.76272890573527;16.38021875385291;18.101221585910647;20.151189428339393;27.379912023702207;18.161106916564417;7.024173186959917;18.70449340376154;39.95172099404275;8.593998226049532;7.564507272621847;244.0;47.0;197.0;3.0;2.0;192.0;19.26;1.52;1.02
Vaumort;89434;DROITE;345.0;42.958521259636825;57.041479134206206;4.230306563671726;12.141739064697244;8.136508277901076;4.230306563671726;12.358166836357217;23.91827418457607;14.170379211562887;20.814319691405082;43.6877579710145;30.395592173913045;8.894176231884058;3.1550924637681157;6.310184637681158;82.9775263768116;7.55719652173913;9.465277101449274;4.955913920318409;14.003674088325274;21.60066267964178;26.642097738026553;17.303329600403433;15.4943223354014;20.134931331364015;2.998167518509757;14.651888972263077;48.031428295816255;8.836687683941104;5.346896560222645;222.0;31.0;191.0;0.0;9.0;182.0;13.96;0.0;4.71
Venizy;89436;DROITE;846.0;48.119755054269746;51.88024494573026;2.793420400910961;3.2366884352292966;7.922802484730558;1.6129037575554037;15.7480718640957;28.92721045062799;7.469728123067997;32.289174483782105;51.36970413711583;29.8903109929078;2.9807199763593384;8.357261347517731;6.267945981087471;84.24073498817967;1.1340575650118205;14.625207446808512;5.32331415654812;12.509029736940427;19.980858887891532;25.25219436183618;17.858313450541164;19.076289406242573;23.968411455244187;6.175994161992859;13.060451790049502;44.865128618055905;5.68162889058358;6.248385225896542;589.0;122.0;467.0;8.0;3.0;456.0;20.71;1.71;0.64
Venouse;89437;DROITE;291.0;56.86377320839393;43.13622679160608;4.706669864809957;4.625876500743699;7.024103573524432;2.311474920651211;16.11991752292417;18.42281810808925;15.949445347287108;30.839694161970183;38.58198384879725;30.508484879725085;12.34822439862543;10.058113402061856;5.029056701030928;81.43869312714777;3.4741367697594505;15.087170103092781;4.102259979643274;10.609158287142007;18.37897339588191;33.209874585397976;14.225528371268666;19.47420538066617;19.72306362750849;4.892792067134454;14.346742881001717;45.351682285287914;9.614159585725398;6.071559553342027;285.0;69.0;216.0;6.0;2.0;208.0;24.21;2.78;0.93
Venoy;89438;DROITE;1702.542018;48.550422279054914;51.449577720945086;1.004605762508395;2.357268714870157;13.119610214959268;7.003689277808989;16.945079644865814;13.590609154339209;13.234942242411302;32.74419498823687;49.81207136351568;32.156795204569214;6.457803028506519;6.7003491716467;4.872981231761881;88.42666959659141;0.0;11.573330403408582;5.187596753164327;13.880592833288736;18.491665233654146;23.010424648843188;16.883194482877325;22.546526117355096;19.9183206352089;5.06023734401038;11.520247030476487;50.05726652660739;7.276959687543942;6.166968776152899;1344.0;283.0;1061.0;19.0;6.0;1036.0;21.06;1.79;0.57
Vergigny;89439;DROITE;1356.0;48.4379222234502;51.5620777765498;1.2213208692621444;2.442641738524289;12.933752030855242;2.0355348087236456;13.833830714728876;24.426417544963318;13.810413064421951;29.29608922852054;45.48872182890856;30.827067699115045;7.14285715339233;8.64661651917404;7.894736873156343;83.4586466076696;0.0;16.541353392330382;6.682966585167074;11.409942950285249;24.449877750611247;20.37489812550937;15.158924205378973;21.923390383048087;24.205378973105134;4.4824775876120615;14.343928280358597;43.27628361858191;6.682966585167074;7.008964955175225;1026.0;267.0;759.0;16.0;4.0;739.0;26.02;2.11;0.53
